Palabra,Promedio_IDF,STD_IDF,valor_max,Estado_max,Colima,Yucatán,Morelos,QR,Jalisco,Guerrero,Tamaulipas,Chiapas,BCS,Veracruz,NL,Guanajuato,Puebla,Tabasco,Mexico_City,Sonora,Mexico,Oaxaca,Coahuila,Michoacán,Sinaloa,Querétaro,Durango,Zacatecas,Chihuahua,Hidalgo,BC,Campeche,Tlaxcala,SLP,Aguascalientes,Nayarit
perdón,7.203844603309325,0.22219564161971417,1.877997162007964,Morelos,0.7802938758574266,-0.6331651357938373,1.877997162007964,0.3422036818826872,0.7522019505887245,0.3937265737575989,-1.3591958704654887,-0.6824743469066878,-0.5145686497393771,0.5991437682577397,0.6644975933152782,0.2625398124554005,0.8881409106742901,-0.8872849529176982,0.703579573003303,0.2587248613806843,0.6644993914878814,-2.5447607523237856,-0.04944153074878961,1.1119825700717896,-0.04001959719970455,1.367926245137773,-1.6189732316947,-1.4862798781340167,-0.15612884139944674,-0.4179392695340582,-1.2536201602321475,-0.7271426296249974,1.123029776883332,1.1273995151583354,-0.5893739514582357,0.042481536252670996
descanso,7.6821572817563055,0.4357894936663798,2.4794489472950647,Morelos,0.7646738862906823,0.08610017667480079,2.4794489472950647,-0.07092730295349974,-0.29990495077269047,0.7512479957385458,-0.5520750901671257,1.450359661681298,1.85930335991411,0.502643567823924,-0.9245245886257545,-0.6940351179928673,1.5851816829077172,-0.38289792644883797,-0.6048171457645702,-0.5797687851861334,0.4486650570898793,2.1103828410209067,-0.2764171253626983,0.24404248430370384,-0.3220478586354043,-0.49936385105971465,-0.658302299188409,-1.5013641098178951,-1.38219721581202,-0.2546837260470392,-0.9840643775452922,-1.047398203855064,-0.05949386681775442,-0.9368345000283808,-0.13334133521786506,-0.11759028344149168
pinches,7.243869285429654,0.32230104155613915,1.9004740419844601,Michoacán,1.4103728462699197,-1.019065221643469,0.11198847277103932,-0.8203602316805155,1.1249569014187215,0.4882453162082058,0.09731614093272721,-1.238904515491082,-0.2305615545240439,-1.2539939273935432,1.7807693369610766,1.7490577478962914,-0.36004545308172076,-1.158386811161894,0.8452254270388891,-1.163794539530451,0.8994389671721035,-1.4710370445414407,0.7824440764124083,1.9004740419844601,-0.1856626831661234,0.38220197375302356,-0.09935444593919703,-0.7952772231665345,-0.06846220555584268,-1.1018285022915275,-0.29147602026098723,0.06688654345746144,0.5100630770699024,-0.29861844032098006,0.9262555409143614,-1.518867590511454
quiera,7.085956860595221,0.21163006478126423,2.38613957699152,NL,-1.2425624672295867,0.6353932364739462,0.7837433174023161,-0.13832058255497345,-0.6371721534799474,-0.0026010051369152634,1.0713601771106929,-0.7926467063055013,-1.4022637825331257,0.43106020105691656,2.38613957699152,0.11026372455647747,-0.36500085752942857,0.24895417412739757,-0.49673470858446034,-1.1592046001791974,-0.30338159444044893,0.2887963209070106,1.7253931782590664,-1.8847865150909955,0.6564437953810492,-0.00020211032480370645,-0.0359727218237303,0.36096862863292395,-0.3525838798547245,-0.6018540799432035,-0.6740826637067919,0.2172032344717268,2.050396059935817,-0.36136775755063827,-1.6487616016653326,1.1333841626267815
andan,7.350544417072369,0.2440272786412937,2.0671693879659205,Nayarit,0.4893183145909193,-2.119578050783229,-0.6594069385810479,-0.28347006335873015,-0.23293782374469574,0.7034614589660142,-0.5443437702925952,-0.8263555902672541,-2.2251579636919527,-0.30465801348533605,0.9490028680568687,-0.5285111115520357,-0.930598324918251,0.6155855224404759,-0.04223106883746294,1.3839384877190164,-0.6433544328420361,0.546388291809892,1.0890882808004274,0.10676148342850811,1.5846739891360664,0.027520179675437805,0.5058584232468741,0.018469796256465616,0.8796673098525851,-1.2665385845360162,-1.4547253707778147,0.525485244842808,-0.5507421801971816,0.8650704705511661,0.25514977852640774,2.0671693879659205
ley,6.764163367672617,0.22672794206795926,1.5978382798650717,BCS,0.9975530399837829,0.4974217570875639,0.829921165105457,-0.5203258298289374,-0.1945327131135256,0.8571806264263143,-1.9774396577895554,0.6038710451204146,1.5978382798650717,-0.8411944481194055,-0.7369771483990277,0.16049705568098935,0.9277138385733942,1.3771944772196536,1.012676690845489,1.1361965289579585,0.8365701119748211,0.4890797605298367,-1.0035083232118311,-1.3267757688187152,-0.8806914863514426,1.1618415913027047,0.21121273510520794,-0.18911394051593455,-1.3280262666632985,-1.1769275177204,-0.061894244760370476,-1.2165538831467748,0.49456611763913505,-1.364288344987909,0.8446356076154862,-1.2177208556060626
cabron,7.7288910354762805,0.29979146658470707,1.8338149962267583,Jalisco,0.30784240807814034,-1.030006909501833,-0.907680564606819,-0.10238995694519845,1.8338149962267583,1.6121840787258939,-0.5335482708574731,-1.3137516902448412,0.12014375142041088,-0.3593596905617618,1.5405142783461039,1.2628352164694396,-0.546465871227995,-1.4090127929863907,-0.3918281314625675,0.7595699639124233,-0.20563505988346326,-1.6675612919805405,-0.2459240292008779,-0.1942156324285615,-0.5903868128285469,-0.8370033897921768,-1.5453776203668612,0.8722492954724703,0.8230160925858011,0.015804763363675277,1.4915974656422284,0.3372819303791697,-0.8902025260054011,1.6482698356642893,-0.2851414430403262,0.43036760763498527
abrazos,7.27971386174009,0.3613020333311601,1.9648306070477113,Guerrero,1.3573386485656198,-0.029753649042022965,0.8429536645215169,0.4204388879043047,-0.5941984703589461,1.9648306070477113,-0.6258977786790035,-0.20972361066041956,1.724133195837662,0.5784534078436416,-1.2476998829437982,0.15843647168577082,0.2976544998831139,-1.6987396124547713,1.5522392942072119,-1.6593615836413724,0.04108304275837372,0.25562008300292055,0.021381423935545887,-0.8195145391751183,-1.2893020496903393,0.7769831875151999,0.14561971485559896,0.6323687605612662,-0.5603178328407667,-1.2301039007466883,-0.10808202012478521,-1.5809666921136742,0.3632572023256416,-0.40800167567117235,1.488994269352543,-0.5601230636609043
comparto,7.618970495452739,0.26906490069314315,1.6356271765925516,Guerrero,1.0036614167335542,-0.09538677783595056,-1.2292280874906882,1.1004834724625507,-0.2828283328535726,1.6356271765925516,-1.5348512615894505,-1.1005995967109177,1.5556619069795787,0.5792654456659728,-1.6539930638244398,1.4736223567812143,-0.00018774102567989214,0.37237115214900884,-0.396208242979965,-0.32335083093494355,0.2262568161527418,0.15143699780203898,-0.6825359418229492,1.3600352765618344,-1.9773516544004055,0.4314091433166189,1.0844442120634223,0.4414642428820666,-0.8724694095445595,-0.39091834930813496,-0.2199009260607717,-1.3583385958549712,-0.8274768669242714,0.823956455370787,-0.19438681017579446,0.900316417823597
vive,6.968443054397884,0.21135315816885006,2.367293542780835,Morelos,0.11822736264153609,-0.9755664287271448,2.367293542780835,1.2631810813328028,0.39438009706061933,1.2661188791664126,-1.3179235925945618,0.6193364620504564,-0.5989638857552685,-1.3966106945496095,-0.6173459890866616,-0.2869888271994707,0.30033102109248866,1.298244638239876,0.6499308099645108,-0.43009830622799133,0.8926070338819588,0.29044852744592486,-0.9099462811665633,-1.6846147533091083,0.17950400658463306,0.49957603383143206,0.6189008937611804,1.21461374982135,-0.3517719844812604,-0.622444159138055,-0.3412190908686469,-1.8782282483466592,-1.581125752944973,0.33196327659270625,0.10932836183887774,0.5788622163085289
necesitas,7.751131336641012,0.3448558104387768,2.34206872632288,Colima,2.34206872632288,0.6503548328022255,-1.410048344363741,0.36269088310841496,-0.5344949636150046,0.23981756202750984,-0.9280240162870493,-0.1339366858528835,0.1689354531388638,0.5588151777168464,-0.78887649713775,-0.6770341421100735,0.3830885914311598,0.3883152650918101,-0.6521689515335497,-0.616694342652345,0.04393618658241506,0.7431767803944139,-2.159258397967353,0.061401098906535875,0.5088766210489061,1.652347173432639,-1.2789424122245885,-1.6972445660608058,-0.6030072952573419,1.3177172471048355,0.2116630143552695,-0.6765737770700276,1.048267052384944,-0.37111012774242313,0.23156974884853532,1.614373105176887
cariño,7.43557280486855,0.2503851188405296,2.2380506862782736,Guerrero,0.34607635325944774,-1.255759294337861,-0.5694278801465753,-0.6784076742388332,-1.3932216492253722,2.2380506862782736,-1.1946427598402045,0.3198487854635814,-0.06445312096126271,1.0905112395696634,-0.9183162814225916,0.21765403861886284,0.9793705042007261,0.6575090450930886,0.032362816487618004,-1.0799365834954553,0.9173894672260589,1.835269183220004,0.15344742649163623,-0.5600705300272799,-1.8783510827471055,-0.9423217554141253,1.3659079916855454,-0.5336101043832361,0.2071011402944471,0.724577932849813,-1.07819620772717,-0.3869790932113063,0.8506757022282898,-0.7677117084527451,0.40246752174276584,0.9631858909214082
fecha,7.392352122874598,0.29182403459211015,2.5368736824765237,Tlaxcala,0.1488283407003049,-0.6166830814875224,-0.8815446396568418,-0.21195272175953345,-0.029626344286983557,-1.9924965550554001,-1.3747392395975717,0.3627445073201619,-0.4573535441854644,-0.5204640460465068,0.07366538039535118,1.0511158330544252,0.6606120131735856,-0.327782140943675,0.08650978806694644,-0.12804755858018535,-0.5679470679668884,0.037139855385575155,0.7022067301359285,-0.7958363426369439,0.38438937645892507,-0.49904263124990966,1.6723240536034498,1.0198929249150588,-1.7567523618099679,1.3505954864888667,-0.8879246244779917,1.392720166793941,2.5368736824765237,0.707236068534776,0.03002162625116985,-1.168682934013488
toma,7.316958128886675,0.2378464139066924,2.2583327966839115,Tabasco,0.8038012473297175,-0.9769641545184973,1.2753560347282173,0.10256391408708118,-0.09372294445550812,-0.6744499050724011,-2.4044345080100884,-0.9890399027034166,1.3337697222296754,0.4421427239562296,-0.8637782686056704,0.046694324286825316,1.0403419298206393,2.2583327966839115,-0.8868996685152166,0.19467750098343028,-0.5151595703141498,1.3320018569136491,0.18906914908397562,-0.89271048101754,1.1123312360688669,-0.17526309828354547,1.2757437101158586,0.8398798833227122,-0.4141678197026183,-0.7181356764309331,0.5834688101902297,-0.5402524390599753,0.06028744729107125,-0.3376742302188195,-1.2183345901451343,-1.1894750300382853
mucha,6.37067244385785,0.14455811788631504,1.6582787228720255,Chihuahua,-0.4285975855503753,0.048219775293336015,-2.356602028461906,-0.5752615595348056,0.218085534158946,0.14170414710483736,-0.520082210085333,-2.269228828230243,-0.21594317441308017,1.044598440908836,1.2346082561893086,0.12520703825379495,-0.011345654970056398,1.0261062446438127,0.01753703754797257,0.19372438224306116,-0.44560999392642325,-0.17679929419774953,-0.06112546903332135,1.4159783918908044,0.20596996011051374,0.6613466490551012,0.7359118273862789,-0.6910445653536769,1.6582787228720255,-2.077576467033467,0.2590201994655301,1.553009939180519,-0.10830107808412619,0.6324797673558535,-1.3972818244744802,0.16301341968849944
esposa,7.426586666928662,0.35330460734114827,3.8649949387356215,Colima,3.8649949387356215,-0.04276258537061099,0.8146065701442865,-0.6850412382659274,0.10825576800082001,1.2773821263028884,0.30239329606333326,-0.6130201240858463,-0.07111212186134083,-0.21585950473288584,0.3842989234307694,-0.8059065366499049,0.36753910333063594,-0.007301525954726879,-0.5185455362733937,-0.3729082106346593,1.0100256258887979,0.22689816278199323,0.599359211773534,-1.7797462341456982,0.2795903356618753,-0.12002452745500093,-0.5830085415508569,0.460756748789307,0.12133695625246213,-0.4879729525840044,-0.8692819004627524,-1.201042008748002,0.35088048275593126,-1.5641109701136442,0.6377418473008645,-0.8684155783240007
medio,6.4200049312015866,0.155544459911835,1.3249991098471428,Oaxaca,-3.3652783070302523,0.9584705288797304,0.11478911679063239,-0.3009649880703389,0.25975574463129586,-0.7414308491287094,-1.7674487061267417,0.8149576465881143,-0.7420080677238932,0.043180964879214745,0.304766923850437,0.610642982475193,-0.35053761724258836,-0.2051501341915113,0.5045183315698121,0.032249672233262305,0.7981892510888252,1.3249991098471428,1.0604715793302026,-0.16674568627779693,-0.7815358927770477,-0.2015097686808978,1.1169348084922401,-0.2489909108579463,1.2570301800079633,1.2375525769994729,0.08840446561655407,-0.9197442506307398,-1.2180881536427974,1.087795139282446,0.19072111891171944,-0.7959968090931401
comprar,6.922238757390282,0.15969920695609782,2.7222268500980307,Sinaloa,-1.934252829871836,0.8929315820427313,-0.6962034539643719,0.9541079751805895,0.3505473284759587,0.1436637566014507,0.3195866179121236,-0.6380215488016702,0.5608484868747569,0.22106412547667367,1.2134433744583373,-0.2693114188142135,-0.3858649698256321,-0.4589351983701052,0.10147153114203966,0.4788199603716205,-0.4049187095704761,-1.302202050494797,-1.4935848576989312,0.09694635044064258,2.7222268500980307,0.6501875622182558,-0.5716265391750679,-1.5120736876106757,-0.09512821957463148,-0.8933576987212853,-0.06329677549833325,-0.737332206385708,1.95847536231851,-0.8152419314562023,1.1302595437141516,0.47677168850786417
encontré,7.560176042991144,0.23057311202921546,2.017321428401681,BCS,0.33709140520681313,-0.05264718284367777,-0.38786826665994706,-0.28571950405219937,-0.6976924357811768,1.3644437294178142,-0.8826053755974828,-0.15818601836962978,2.017321428401681,0.007613061782078029,-1.2536181159160789,-0.470920052420177,-0.9135973314327241,-0.24739449322111498,0.3783790353102767,-0.07790778381821876,-0.6863737639427688,-0.4728211756045308,-0.6381088270375621,1.0221674943333319,1.6914325811504323,-0.6636194552206408,-2.2301949066834923,-0.039053952122435225,1.9446846741351846,-1.3318018750559257,1.2076568548829636,0.8446930989879181,0.32629784882615115,1.3015586607239749,-0.7810537410005332,-0.1721556163784731
niña,7.115238562381125,0.3858040824285375,2.7680618146614475,BC,2.547182612713439,-0.8996162197112489,-0.43194124006381096,-0.5783625771153651,-0.06190979412985373,1.2735862455250433,-0.954216402490447,0.880160797644522,-0.3688823858528181,-0.19843449553215833,-0.6356942710335902,-0.42000622559531947,0.3789295338256841,0.5833757175610351,-0.8852821368659267,0.3523435507906992,-0.4604537815784058,-0.5992262621592107,-0.406294683116971,-0.02224560432409652,0.603268540861894,-0.6698818261853909,-0.6895035387943691,-0.12565228308267967,-0.6958951734589818,-1.7571281442307058,2.7680618146614475,-1.0814505800550236,0.0926976659378776,0.1627932878900106,0.6024372734824571,1.6972405844822618
in,6.132124788478184,0.5817367529974603,1.5003686168172183,Mexico_City,-1.257076896039081,0.9255088567306383,1.2377924743431385,1.0809527220497006,0.4932165868667044,0.5836635148745691,1.1331488156666873,-0.7928372856067174,1.162184676125206,-0.46003515572309805,0.17348108652098554,-0.6153603985484444,0.48322400170956603,-0.6643580314538257,1.5003686168172183,-1.3289004303982408,0.4523880273165884,0.7027904675840371,-0.4252504880658982,1.0722788354159887,-1.9339740040183386,0.5025871946881839,-1.7258744454643908,-0.6656514639945442,-1.8114159437342834,-0.21606172271085203,-0.3700794504267597,1.3347512926959986,0.7545401298880903,-1.060825530921817,-0.5087436125470958,0.24356756036018712
año,4.959430048314775,0.11930216520796635,2.3134550700507615,Colima,2.3134550700507615,0.7193441885163254,-0.8374602619955883,-1.1670476057421568,-0.9125355052857704,1.1954515891185138,0.21371006312994234,1.2997291176425578,-0.3150654277588154,0.18045423777190933,-1.084316353725341,-0.12794015536745754,-0.013405745388103405,-1.003523235311426,-1.6825873168536511,0.06208926287276363,0.11841129120617834,1.946014329140558,0.8044699721437291,0.4151517014915387,-0.6543138954618518,-1.2596703523789614,0.41154838678351646,1.5682440767518309,-0.9678958465101604,0.23876478200690168,-1.3588143135887938,0.7151083101042616,0.06861845062977032,-0.17940860293942726,-1.0610745502482886,0.354494339194392
ah,6.874877949078062,0.24567400469140374,1.999936478042013,Chihuahua,0.6291515159074481,-0.5745382831019189,-0.5647374888870456,0.6036710502367689,0.7822801086379894,0.45653065668058596,-0.8567087411135798,0.403823822330611,-0.32724696261256137,0.6582390855500375,1.029335369087168,0.21743555871016795,-0.4133451547938551,0.26356401800236323,0.8093017443805112,0.34678404983033595,0.15928244706218792,-1.9193913175095463,-0.38599887263116844,0.9152018102227782,-0.031005101444923973,0.4703898007521022,-1.2443449128478365,-0.5482350378289012,1.999936478042013,-0.9163388874626074,-0.1820714708539834,-2.6766717254396215,-1.741091928729446,1.6509357089365522,0.20719589889235154,0.778666761994922
todas,5.76176574920976,0.11668827621860703,2.307563798643813,Durango,-0.4771543265522981,1.0741786262040263,-0.8764786953473183,-1.0799606336200238,0.3147946762466504,1.9202591349177218,-1.4713527136960356,-0.30488976790000827,-0.21370951075402342,0.13974626220279318,-1.2750185963281102,-0.2741459312731096,-0.5814291810533302,-0.44789972587028404,0.516181114742129,0.7347249888982258,1.2364405665024139,1.5755297928009775,-0.5722098893806088,0.14255505469817453,-0.27927705817055315,-0.5294258198641023,2.307563798643813,0.598745305621215,-1.5632516162439125,1.284141100374161,-1.3027176076466132,-0.49467069355129256,1.0058838288817793,0.12239638820052395,-1.0090811914158364,-0.22046768026712843
tantas,7.4990639870072355,0.22535419751953664,2.9275893847014824,Campeche,-0.6103215426569003,0.925654253017216,0.6085443478585377,0.7818579362019777,-0.010439401441586244,0.8077640395350484,-0.45305654722721284,0.13422369462790643,-1.2829543892076458,0.7520822139441626,-0.0767609000066087,-1.789664508618399,0.9428843681019928,0.04906568156670658,-0.4209101001479648,-0.3508942678705571,-0.2949300252460362,-1.9616480466119357,0.45223091195242604,0.9360372724019095,0.42276544172109565,0.6231086895617706,-0.921261987615344,-0.0049875963582593184,0.07502035966559585,-1.9890131691759396,-0.9162159202674297,2.9275893847014824,0.06267224939154319,-0.10371180043215787,1.1325941181250965,-0.4473247594904984
nadie,5.675633484253937,0.10441418411818851,2.1624352322150187,Michoacán,-0.14422250482052507,0.5348996093054047,-0.21823994579528028,0.7496543633576952,-0.292188792259481,-1.043159178617694,0.2633638300366566,-0.8121958734775265,-1.1940457370416977,-0.0005357888560233448,0.8578287573137443,-0.7415437944161862,-0.42963589137175495,0.18192223619269096,0.5022045807284908,0.08156833502389528,0.2672622349354059,-1.4149008525901041,-0.8837671772831176,2.1624352322150187,-0.04264296033926765,1.7971032310673976,1.0874009707787546,-1.2056353591158693,0.23633619976561782,-1.0743628458407815,1.3630300338306416,0.47250949634224887,-2.506791024413272,-0.009344533244241613,1.4206918829599577,0.03500126562880178
espera,7.165349944651517,0.16947994348263587,1.9629357846212971,BCS,1.7815519535759516,1.1124831882415693,-2.2356484678777524,-0.5770584876141289,0.2123112927627067,0.2890588055100003,-0.2782290708052217,-1.5591547340734815,1.9629357846212971,-0.6429461660738051,-0.544974182245515,-0.9151578817394653,-0.14752813589642608,-0.20636549605828042,-0.07980300525895602,0.4108840804843323,-0.6199005523678461,0.36906742711496004,0.18033022516007155,1.8068302669957015,-0.27960145466896635,0.8573774349992632,-0.9548898427128905,-0.7382436209116126,-1.1068929695794083,1.7022362459061016,-0.905205463099033,0.044706074513412124,0.8874975897888663,-0.5588960292379805,0.9046640396286335,-0.17143884908205573
ponen,7.372907771490656,0.2468169977081175,2.1686973772192384,Durango,-1.0683815921898254,0.8033306993396846,-1.4328887767932952,-0.6241733977138901,0.0629235097911351,-1.4163866749712377,-0.631778807846607,0.4829612149820964,0.22173617458802677,-0.4720907949952789,0.5228678295759631,-0.4319304377549975,0.6265612985501094,-0.11379962276727527,0.49505766277641206,0.9701686343250402,0.1357452893566578,-0.0348681372072022,-0.525104016827508,0.4856838620448689,1.8583160030274182,0.2927318681789343,2.1686973772192384,-0.9425635556283328,0.43341036839621544,-0.6844081873308258,1.8365817558639443,-1.0326234489171486,-2.5235635738134157,0.4571652699732412,0.5229729892488825,-0.442350782481003
entiendo,6.944125911426494,0.22352207257257778,2.506626593927853,Colima,2.506626593927853,0.6885472582309722,-0.3994951568507853,-0.4942649284137758,0.3981759999757827,-0.5073049917442833,-0.5002155645835549,-0.35792608939029386,1.4275707706104612,0.38461474127307377,0.5678040497604053,-0.3312606516877202,0.5309132489445032,-0.6646689516228464,0.24068856231683916,0.7715671752284494,-0.8779071046474203,-0.47436377012139197,-2.3354239999793545,0.4831154940985097,0.2757258565172915,1.0415961384572243,-1.4842624336568468,-1.798083593725848,-0.34308180505598,0.3009585082627328,0.38424250612692396,0.8581606982134695,-1.245739865598561,1.6875357120023224,-0.3037803924081881,-0.43006401445972114
fácil,6.992503959695022,0.21481969229815742,2.475386042958451,BC,2.367478305694432,-0.10950164758900663,-0.3805048355635461,0.22867811444207073,0.16999634580108533,-1.178048640272065,-0.9458775015532044,-0.7859030648780085,0.7440298380994242,-0.1642701584257411,0.7316247407867112,0.7544727551321883,-0.43481293881140065,-0.18977176843485016,-0.008105866646552023,0.9016368623681823,-0.032733225366938436,-0.7721187366396902,-1.7310241265802444,1.2289175455446921,0.053853491000318957,0.6873968662547266,-0.8755118552106629,-0.580448419309295,-0.23409033892714182,-0.5003946908705543,2.475386042958451,-2.1085184024830532,-0.7260243907535036,0.9868994112663453,0.6495732234200947,-0.2222829344533103
azul,7.15541320382041,0.32961892710818685,1.982347426554946,Guerrero,-0.2297325496971193,-0.5180794559276467,-0.6265197263758283,-0.15588802681263775,-0.7066529933393587,1.982347426554946,0.25750727965971987,0.0699878694095577,-2.5966758002769836,0.20325336900382615,0.35814089615938277,0.1403786098303133,-0.8250144775555094,0.4283453241982334,0.6340565266382592,-1.602113081393229,0.43408960923309853,0.07649382239882226,-1.9634908793511074,-0.2961587669175553,-1.0030277007037074,1.201684030508059,1.2443160702020961,0.5037661710178338,0.2734951372056369,1.6075308382584048,0.21555131832044266,0.8178345824962874,-0.4465938082377772,-1.0139977484176101,1.4106268037538339,0.12453933015745977
voz,7.167732609621197,0.21885472650050541,3.4155205419931356,Tlaxcala,-1.438027974380458,-0.6416625556216805,1.0491932078812245,-0.9247654719901077,-0.028819433258843605,-0.35566696563509287,-0.28268073792216186,0.2904191753551356,-0.6874281738393786,-1.0067989108521034,-1.3517258117806799,0.2677157285970643,-0.10335803811891897,0.4351801096268378,0.3360930663225889,0.9603156283143436,0.30000388960567503,-1.3154350722403614,-0.34392020910747156,1.0796362441030292,-0.8442409222540176,-0.3569295750935988,1.0432195048014747,0.01835410879416543,0.14553495275684034,1.4578092499450794,-0.3576443274754121,-0.2493849415945849,3.4155205419931356,0.7133606813828492,0.21249613410389173,-1.436363102418675
diferencia,7.445677527554486,0.16711702332475178,1.914231336069579,Colima,1.914231336069579,-0.8985801365242988,0.8246842975201829,0.05304216655346473,0.8480615061812503,1.5964674970554749,0.034607446907271994,-1.473710654224553,1.1256940258551247,-1.6976184747009802,0.5711089062057393,0.7493352522485272,0.03966021473131313,-0.07465630227035218,0.39456957674057475,-0.4439586464795545,-0.32818528726969903,-1.337496090357908,-2.1358651931629957,-0.7786675525039068,0.09105751179859552,0.9514721822623111,1.586291900404241,-1.417162580507104,-0.21829198352696397,0.05509132184526711,1.0888967846571678,-0.5193311957688684,-0.8654026846873564,0.11101101744631979,-0.258944768279012,0.4125886057811746
educación,7.117658518074876,0.340588429919975,1.7278743613394911,Campeche,-0.3331847835382709,-0.45630926126223975,1.2352411910364942,-0.6480392999054797,-0.4798617408484649,-1.3232595141432109,-1.6485152040113473,-0.9158763345583755,-0.9808095630955292,-0.6557747161768175,-1.6918299758904527,-0.4686599624767921,0.47920393612884343,-0.04905707277693628,0.05488427142114025,0.5936989933575043,0.7528436385608829,1.3124093951383966,-1.2407766711739412,0.8265682520317909,-1.6337132531042218,0.6115369820013524,0.4165490404928271,1.527762604728079,0.08633578578023048,0.870180256557941,-0.37683676762174806,1.7278743613394911,0.8061691108324637,0.8952128059392412,1.4666830272386329,-0.7606495320014889
redes,6.9606663402470765,0.18516039501073642,2.8517795939073665,Colima,2.8517795939073665,-0.29898796492601637,0.9402902888601948,-2.211356072122682,-0.38683893394327995,0.0613530246522727,-1.641947268219416,0.8900105201422289,-0.4621909499592306,-0.5471874753623074,-0.21636761168936508,0.2993986514825782,0.5908573192376414,0.5578208779889311,-0.6442048482046766,0.29958528835972564,-0.7637108365273426,1.2742036772531953,-0.9403806252735861,-0.26325454705259566,-0.20339431546233586,-0.04077684816158581,1.319887016493121,1.1782437553659382,-1.0796470253319452,0.7527589768457169,-0.6680536044688232,0.14061716540475097,-1.4145029654376442,-0.3842431847656027,0.08279405755413884,0.9274448633608223
presencia,7.95791583904768,0.33633247614503137,2.279683099348033,Chiapas,0.955344349284778,0.07610932352025619,0.687851391191513,-0.5115313931428185,-0.03178818437538976,0.1578741507852168,-0.33672029871957965,2.279683099348033,1.9020950096304718,-0.7893413780091516,-2.0816973187089194,-1.4598657528534147,0.1938528189271693,-1.1522563237349988,-0.43135702814547355,-0.5947749728349468,0.08071723073018114,0.7133708428774916,0.14847915700381875,0.13569153910156037,-0.744052431807876,-0.23506526915535148,2.172893574698638,0.3004554703877889,-1.4677219335331906,0.269560924230974,-0.852185775943738,-0.5372260737490746,1.4062730781456452,-0.39396753071223467,-0.06990776732118861,0.20920747288382913
dicen,6.121444491292012,0.14543273576421448,3.2857091107422827,Michoacán,-1.1787117225545638,-0.24699363192163906,-0.48414285496500903,-0.13219529324498255,0.16347593474405572,-0.25493605931744784,-0.7725312909905243,-0.456828216240758,-0.6746949654754381,0.35137117382370575,0.5545129802268723,-0.26552970256059055,-0.31989764868710124,-0.29421391309604733,0.35036697383905985,0.1712788316050261,-0.15783861152591194,0.7440314308110366,-0.22356619923696333,3.2857091107422827,0.4378170622328654,0.40820420402754876,-1.9182620523997902,-2.0807147516267728,0.46606682112479986,-0.8327139652283965,0.250254175909731,0.845120869528098,-0.017324078365215392,-0.5143336390646297,2.2490713931279256,0.548147634759275
tomar,6.77424925197894,0.1651088178853143,1.9250246888371156,Sinaloa,-1.5518096260024163,1.6777782011030464,-0.9924513250348844,0.33987558443822213,0.0035456118102597423,0.6821267083481442,-0.5146641228411136,-0.5136084886473162,-0.12526356324853852,0.4438212878314059,-0.6534946179646159,-0.3950663505838256,-1.2695374951459701,0.7296291175099331,0.08502891941377472,0.9183108194395938,0.10897062214102379,1.0381322314613983,-0.10154998028668816,1.7991492723597466,1.9250246888371156,0.7927724987009869,-0.19162178022733486,-0.5092691335793695,0.21603602136734432,-1.356479016657681,1.287520827077239,-0.1248777398168157,-0.4169213690048922,0.057532221665616445,-0.843917431769604,-2.544722592693838
servicio,6.312629601735983,0.24098438986108564,2.1997971516325063,Mexico,0.08200464754958986,-0.24084942394032843,0.7104432958138729,-0.749759689988653,0.5478756678421621,-0.39648051487953934,0.05403068957990517,-0.07616057815803534,-0.370394036878783,0.3545603517228626,-0.7296572716795781,1.0511467955309357,0.8526704173011105,-0.15418343584122304,0.8892522537379742,-0.029250408358336498,2.1997971516325063,1.2423694210814489,-1.1046853601355255,0.7971914835025534,-0.6822034687247581,1.7679442081509897,-0.6321218937649409,-0.277890056272266,-2.197199899049109,-0.39098719619910477,-2.2640870168605263,-1.0392227161740237,1.3767135131227501,-0.6986029265208092,0.25080720989836175,-0.14307121304147555
doy,7.182527739090682,0.20836735008844157,2.2182744191308417,Colima,2.2182744191308417,0.7990727390053055,-0.996169033336729,0.1395461996144319,0.06503495982703798,0.1698721310146766,-0.5688503983338324,1.8556462812083352,-0.08575594900499776,1.1669115710773394,-0.6601549131155786,-0.8051936866029937,-0.30928146692278724,0.9855024458366063,-0.4448767838607116,-1.1863266430346917,0.08387878191768737,-0.46650008741738586,0.5847755078207237,-0.33836874973382186,0.1582294793869765,-0.11566054808517343,1.3351418471559628,-1.3671546945695454,0.22386492764604699,-1.2187278411815037,0.6122754582421649,0.11880257348630603,-0.1922015563555799,-1.0306076956447034,-2.3455950461078277,1.6145957709373775
rica,7.18607265367239,0.5923198209683451,4.3819761996792055,Tamaulipas,-0.07608178066257973,0.09665401623267893,0.041898623708800514,-0.23095017371549048,-0.23850668835719332,-0.15969526749040738,4.3819761996792055,0.39851837590948486,-0.7087200504090205,1.3575550319181826,-0.6517284981850666,-0.6476129535069277,0.23746237865117753,-0.10260017826752861,-0.3377259898798329,0.15255157190510715,0.03549182950551002,-0.10452085502336732,0.6359865945529003,0.8728186785927509,-1.2152409640745412,-0.5941251513611366,-0.15163881063419696,-1.0539411569799795,0.04304843910338578,-0.4227415110892784,0.5332545381020312,-0.06118152364982384,-0.8812999526628655,-0.5678743323913122,-1.3427803860419885,0.7617499465213251
